00001740	0
00001930	1
00002137	2
00002325	3
00002452	4
00002573	5
00002684	6
00003316	7
00003356	8
00003431	9
00003553	10
00004227	11
00004258	12
00004475	13
00004605	14
00005041	15
00006484	16
00007347	17
00007549	18
00007846	19
00009147	20
00009373	21
00009492	22
00009631	23
00010054	24
00010435	25
00011757	26
00012267	27
00013172	28
00013328	29
00013615	30
00014034	31
00014201	32
00014549	33
00015388	34
00017222	35
00019448	36
00019613	37
00020090	38
00020671	39
00020827	40
00020926	41
00021265	42
00021766	43
00021939	44
00022316	45
00022686	46
00023100	47
00023271	48
00023383	49
00023773	50
00024047	51
00024264	52
00024279	53
00024720	54
00024814	55
00025034	56
00026192	57
00027167	58
00027705	59
00027807	60
00028270	61
00028362	62
00028565	63
00029025	64
00029677	65
00030358	66
00031264	67
00031921	68
00032613	69
00032823	70
00033020	71
00033599	72
00033615	73
00034115	74
00034213	75
00034288	76
00034574	77
00035189	78
00035603	79
00035758	80
00036178	81
00036762	82
00037396	83
00037457	84
00037919	85
00038262	86
00038573	87
00038750	88
00038849	89
00039021	90
00039488	91
00040152	92
00040325	93
00040353	94
00040685	95
00040804	96
00040962	97
00041188	98
00041899	99
00042311	100
00042457	101
00042541	102
00042757	103
00043195	104
00043411	105
00043480	106
00043609	107
00043683	108
00043765	109
00043902	110
00044149	111
00044150	112
00044353	113
00044455	114
00044673	115
00044797	116
00045250	117
00045646	118
00045907	119
00046109	120
00046449	121
00046522	122
00046534	123
00046639	124
00047317	125
00047745	126
00047945	127
00048129	128
00048225	129
00048374	130
00048633	131
00048656	132
00048828	133
00049003	134
00049197	135
00049636	136
00050037	137
00050195	138
00050652	139
00050693	140
00051045	141
00051761	142
00052374	143
00052500	144
00052672	145
00053097	146
00053913	147
00054628	148
00055142	149
00055315	150
00055539	151
00055633	152
00055871	153
00056188	154
00056688	155
00056930	156
00057486	157
00057506	158
00057895	159
00058002	160
00058337	161
00058519	162
00059019	163
00059127	164
00059376	165
00060201	166
00061290	167
00061598	168
00061917	169
00062451	170
00062806	171
00063291	172
00063652	173
00064151	174
00064370	175
00064479	176
00064504	177
00064643	178
00064889	179
00065070	180
00065184	181
00065575	182
00065639	183
00065791	184
00066025	185
00066191	186
00066216	187
00066397	188
00066636	189
00066685	190
00066901	191
00067274	192
00067707	193
00067990	194
00068333	195
00068617	196
00069295	197
00069879	198
00070641	199
00070816	200
00070965	201
00071178	202
00072012	203
00072261	204
00072473	205
00072586	206
00072989	207
00073343	208
00073713	209
00073828	210
00074038	211
00074624	212
00074790	213
00075021	214
00075135	215
00075515	216
00075618	217
00076072	218
00076114	219
00076341	220
00076563	221
00077419	222
00077645	223
00078760	224
00079018	225
00079398	226
00081072	227
00081572	228
00081671	229
00081725	230
00081836	231
00082081	232
00082241	233
00082308	234
00082714	235
00082870	236
00083124	237
00083260	238
00083523	239
00083809	240
00083975	241
00084230	242
00084371	243
00084562	244
00084738	245
00085219	246
00085432	247
00085678	248
00086297	249
00086809	250
00087152	251
00087218	252
00087423	253
00087663	254
00087849	255
00088481	256
00088532	257
00089027	258
00090186	259
00090779	260
00091013	261
00091234	262
00091311	263
00092293	264
00093327	265
00093483	266
00094001	267
00094460	268
00095121	269
00095280	270
00095329	271
00095502	272
00095747	273
00095873	274
00095971	275
00096513	276
00097504	277
00099721	278
00099951	279
00100044	280
00100253	281
00100543	282
00100551	283
00101191	284
00101609	285
00101779	286
00101800	287
00102927	288
00103696	289
00103834	290
00104539	291
00104868	292
00105164	293
00105333	294
00105479	295
00105624	296
00106272	297
00107739	298
00107943	299
00108303	300
00109660	301
00111129	302
00112312	303
00112628	304
00113113	305
00113726	306
00113818	307
00114095	308
00114431	309
00114871	310
00115036	311
00115157	312
00115500	313
00115667	314
00116376	315
00116687	316
00117385	317
00117985	318
00118523	319
00119074	320
00119524	321
00119568	322
00119873	323
00120202	324
00121046	325
00121166	326
00121366	327
00121645	328
00121678	329
00121865	330
00122106	331
00122661	332
00123170	333
00123234	334
00124880	335
00125126	336
00125629	337
00125841	338
00126264	339
00127672	340
00130778	341
00131018	342
00133417	343
00133668	344
00133981	345
00134472	346
00134780	347
00135311	348
00135504	349
00135718	350
00135952	351
00136800	352
00136991	353
00137313	354
00138508	355
00138599	356
00138956	357
00139729	358
00139908	359
00140123	360
00140393	361
00140652	362
00140751	363
00140900	364
00140967	365
00141806	366
00142191	367
00142665	368
00143204	369
00143251	370
00143885	371
00143914	372
00144314	373
00144445	374
00144850	375
00145218	376
00146138	377
00146572	378
00147187	379
00147454	380
00147595	381
00148763	382
00148978	383
00149262	384
00150202	385
00150287	386
00151087	387
00151497	388
00151689	389
00152018	390
00152887	391
00153263	392
00153961	393
00154233	394
00154433	395
00155143	396
00155298	397
00155487	398
00156101	399
00156390	400
00156601	401
00156625	402
00156812	403
00156839	404
00157081	405
00157957	406
00158185	407
00158222	408
00158804	409
00158996	410
00159177	411
00159620	412
00159642	413
00159880	414
00160261	415
00161044	416
00161225	417
00161243	418
00161987	419
00162167	420
00162632	421
00162688	422
00163592	423
00163779	424
00164152	425
00164345	426
00164579	427
00164816	428
00165178	429
00165298	430
00165942	431
00166146	432
00166172	433
00166355	434
00167278	435
00168237	436
00168588	437
00168658	438
00168910	439
00169298	440
00169458	441
00169651	442
00169806	443
00170156	444
00171249	445
00171586	446
00171590	447
00171618	448
00171852	449
00172710	450
00172732	451
00173159	452
00173283	453
00173338	454
00173764	455
00176459	456
00179311	457
00179718	458
00180413	459
00180837	460
00181781	461
00181875	462
00182213	463
00182269	464
00182406	465
00183090	466
00183505	467
00184117	468
00185104	469
00185307	470
00186616	471
00186634	472
00187526	473
00188466	474
00190115	475
00191142	476
00191980	477
00192613	478
00192836	479
00193130	480
00193486	481
00194969	482
00195569	483
00196084	484
00196364	485
00196485	486
00197419	487
00197610	488
00197772	489
00198451	490
00198631	491
00199130	492
00199309	493
00199659	494
00199707	495
00199912	496
00200397	497
00200863	498
00201407	499
00201671	500
00201722	501
00201923	502
00202236	503
00203213	504
00203342	505
00203649	506
00203753	507
00203866	508
00204199	509
00204439	510
00204585	511
00204943	512
00205046	513
00205079	514
00205349	515
00205543	516
00205598	517
00205649	518
00205885	519
00205891	520
00206302	521
00206927	522
00207306	523
00207418	524
00207728	525
00207761	526
00208210	527
00208497	528
00208797	529
00208836	530
00209174	531
00209546	532
00209943	533
00210518	534
00211110	535
00211776	536
00212049	537
00212173	538
00212414	539
00212808	540
00213052	541
00213186	542
00213343	543
00213353	544
00213694	545
00214951	546
00215314	547
00215800	548
00216038	549
00216174	550
00216216	551
00216723	552
00217014	553
00217152	554
00217700	555
00217773	556
00217956	557
00218045	558
00218208	559
00218427	560
00218753	561
00219012	562
00220023	563
00220115	564
00220276	565
00220522	566
00220869	567
00222135	568
00222248	569
00222376	570
00222472	571
00223720	572
00224901	573
00226566	574
00226618	575
00227003	576
00227165	577
00228236	578
00228535	579
00229026	580
00229260	581
00229280	582
00229630	583
00230033	584
00230276	585
00230746	586
00231557	587
00231567	588
00231887	589
00232386	590
00232542	591
00232863	592
00233335	593
00233386	594
00234217	595
00234725	596
00234892	597
00234988	598
00235110	599
00235208	600
00235368	601
00235435	602
00235918	603
00236581	604
00236592	605
00236999	606
00237078	607
00237259	608
00237511	609
00237869	610
00238022	611
00238527	612
00238867	613
00239321	614
00239614	615
00240131	616
00240184	617
00240293	618
00240571	619
00240754	620
00240938	621
00241038	622
00242583	623
00242808	624
00243124	625
00243373	626
00243900	627
00243918	628
00244416	629
00244625	630
00245059	631
00245457	632
00246217	633
00248026	634
00248063	635
00248368	636
00248659	637
00248977	638
00249313	639
00249501	640
00249679	641
00249721	642
00249780	643
00250181	644
00250259	645
00251013	646
00251809	647
00252019	648
00252662	649
00252990	650
00253270	651
00253761	652
00255214	653
00255710	654
00256507	655
00257535	656
00257770	657
00258665	658
00258695	659
00258854	660
00258857	661
00259177	662
00259643	663
00259894	664
00259927	665
00261029	666
00261604	667
00261705	668
00261972	669
00262249	670
00262596	671
00262743	672
00262792	673
00263044	674
00263231	675
00263813	676
00263947	677
00264366	678
00264529	679
00264776	680
00265386	681
00266253	682
00266806	683
00267349	684
00268165	685
00268557	686
00269963	687
00270215	688
00270826	689
00271263	690
00271946	691
00272391	692
00272448	693
00273319	694
00273445	695
00273449	696
00273963	697
00274283	698
00274707	699
00274941	700
00275088	701
00275607	702
00275843	703
00276068	704
00276373	705
00276601	706
00276620	707
00276813	708
00276883	709
00277376	710
00277569	711
00277659	712
00277811	713
00278403	714
00278551	715
00278810	716
00279136	717
00279235	718
00279835	719
00280586	720
00280853	721
00280930	722
00281101	723
00281752	724
00282050	725
00282076	726
00282485	727
00282790	728
00283127	729
00283568	730
00284798	731
00284930	732
00285557	733
00285889	734
00286497	735
00286605	736
00289082	737
00289175	738
00289365	739
00289388	740
00290276	741
00290406	742
00290579	743
00290740	744
00291757	745
00291873	746
00293141	747
00293916	748
00294884	749
00295697	750
00295701	751
00296178	752
00296585	753
00298161	754
00298497	755
00298556	756
00299217	757
00299580	758
00300441	759
00300537	760
00300761	761
00301187	762
00302394	763
00306102	764
00306314	765
00306426	766
00307631	767
00308370	768
00310201	769
00310386	770
00310666	771
00311663	772
00311809	773
00312553	774
00312784	775
00312932	776
00313245	777
00313647	778
00313806	779
00313987	780
00314272	781
00314469	782
00314782	783
00315390	784
00315810	785
00315986	786
00316195	787
00316768	788
00317207	789
00317700	790
00317888	791
00318035	792
00318326	793
00318735	794
00319176	795
00319939	796
00320284	797
00320486	798
00320852	799
00321486	800
00321956	801
00322228	802
00322847	803
00325110	804
00327683	805
00327824	806
00329031	807
00329227	808
00329831	809
00330144	810
00330160	811
00330457	812
00331082	813
00331655	814
00331950	815
00332017	816
00332154	817
00332445	818
00332835	819
00333829	820
00334186	821
00334509	822
00334935	823
00334996	824
00335366	825
00335653	826
00335814	827
00335988	828
00336168	829
00336260	830
00336539	831
00336718	832
00336922	833
00337210	834
00337404	835
00338071	836
00338559	837
00338641	838
00339085	839
00339463	840
00339738	841
00339934	842
00339941	843
00340192	844
00340989	845
00341184	846
00341695	847
00342028	848
00342755	849
00343249	850
00343334	851
00343700	852
00344040	853
00344125	854
00344259	855
00344942	856
00345641	857
00345761	858
00345926	859
00346296	860
00346693	861
00346991	862
00347610	863
00347652	864
00348008	865
00348312	866
00348746	867
00348801	868
00349369	869
00349705	870
00349886	871
00350030	872
00350380	873
00350461	874
00351334	875
00351406	876
00351485	877
00351638	878
00351963	879
00352826	880
