00001740	0
00001930	1
00002137	2
00002325	3
00002452	4
00002573	5
00002684	6
00003316	7
00003356	8
00003553	9
00004227	10
00004258	11
00004475	12
00004605	13
00005041	14
00006484	15
00007347	16
00007846	17
00011757	18
00013160	19
00013328	20
00014549	21
00015388	22
00019128	23
00019613	24
00019792	25
00020827	26
00021939	27
00022686	28
00023100	29
00023271	30
00023773	31
00024264	32
00024720	33
00026192	34
00027167	35
00028565	36
00029378	37
00029677	38
00030358	39
00031921	40
00033020	41
00033615	42
00034213	43
00035189	44
00036762	45
00037396	46
00037457	47
00038750	48
00040325	49
00041188	50
00042311	51
00042457	52
00043195	53
00043411	54
00043902	55
00044150	56
00045250	57
00045646	58
00046522	59
00050693	60
00053913	61
00055315	62
00055633	63
00064479	64
00065184	65
00069295	66
00070641	67
00076341	68
00082241	69
00090708	70
00091968	71
00095971	72
00099951	73
00100543	74
00103834	75
00104539	76
00105333	77
00105479	78
00109660	79
00112312	80
00113113	81
00113726	82
00114431	83
00115036	84
00115157	85
00115667	86
00116619	87
00116687	88
00118523	89
00121366	90
00123170	91
00124880	92
00125629	93
00125841	94
00126264	95
00131018	96
00131426	97
00135311	98
00135504	99
00135952	100
00136991	101
00137313	102
00138956	103
00140123	104
00141806	105
00142191	106
00146138	107
00147454	108
00151087	109
00151497	110
00155143	111
00155298	112
00156390	113
00156625	114
00156812	115
00157081	116
00157957	117
00158804	118
00159177	119
00159620	120
00161243	121
00162632	122
00163592	123
00164345	124
00165942	125
00166146	126
00166172	127
00167934	128
00168658	129
00169806	130
00170156	131
00171586	132
00171590	133
00171852	134
00173159	135
00173338	136
00181781	137
00182213	138
00185857	139
00190999	140
00191142	141
00191980	142
00198451	143
00198631	144
00199130	145
00199707	146
00201671	147
00202236	148
00202284	149
00203342	150
00204943	151
00205046	152
00205349	153
00205598	154
00205885	155
00207418	156
00212173	157
00218045	158
00235435	159
00237078	160
00237869	161
00238022	162
00238527	163
00239230	164
00239910	165
00240184	166
00242583	167
00242808	168
00243373	169
00248659	170
00248977	171
00256507	172
00257535	173
00258854	174
00261029	175
00261405	176
00261533	177
00265386	178
00270215	179
00270826	180
00279835	181
00280586	182
00282050	183
00282485	184
00283127	185
00290276	186
00295701	187
00298497	188
00300441	189
00302394	190
00306426	191
00308370	192
00311809	193
00315986	194
00317888	195
00318035	196
00318735	197
00319176	198
00322457	199
00324384	200
00325110	201
00327031	202
00331655	203
00331950	204
00334509	205
00334935	206
00336922	207
00337210	208
00338641	209
00339464	210
00339934	211
00342980	212
00344040	213
00345761	214
00347610	215
00348746	216
00349369	217
00351824	218
00357275	219
00366858	220
00367685	221
00367976	222
00368109	223
00368592	224
00376063	225
00376400	226
00377169	227
00380083	228
00381680	229
00383390	230
00383606	231
00384620	232
00385791	233
00386915	234
00387657	235
00388065	236
00391599	237
00397760	238
00403149	239
00403401	240
00403609	241
00404222	242
00404642	243
00407090	244
00407535	245
00418025	246
00419644	247
00426581	248
00426928	249
00429048	250
00429322	251
00431552	252
00431893	253
00433232	254
00433458	255
00439343	256
00439826	257
00442267	258
00445802	259
00446493	260
00455599	261
00463246	262
00463543	263
00467451	264
00468480	265
00471613	266
00476389	267
00479076	268
00482298	269
00483801	270
00488770	271
00492677	272
00503164	273
00511817	274
00512487	275
00512749	276
00523513	277
00528990	278
00532607	279
00539546	280
00548802	281
00550282	282
00550771	283
00557588	284
00558371	285
00561036	286
00562398	287
00565302	288
00566135	289
00566298	290
00567044	291
00571609	292
00572489	293
00575720	294
00575741	295
00575970	296
00578116	297
00583246	298
00586262	299
00588888	300
00591236	301
00592883	302
00593108	303
00593732	304
00593944	305
00598215	306
00598954	307
00599992	308
00601783	309
00602805	310
00603298	311
00604811	312
00606370	313
00607405	314
00607775	315
00609506	316
00609683	317
00613393	318
00620752	319
00621476	320
00621627	321
00622068	322
00623151	323
00625393	324
00626800	325
00628491	326
00629738	327
00630223	328
00630380	329
00631737	330
00632627	331
00633265	332
00633443	333
00634472	334
00635012	335
00635205	336
00637259	337
00641252	338
00643250	339
00644503	340
00647094	341
00648977	342
00654625	343
00655779	344
00657260	345
00661824	346
00662589	347
00663353	348
00664483	349
00667424	350
00667747	351
00670261	352
00672017	353
00672277	354
00672433	355
00673766	356
00673983	357
00674607	358
00676450	359
00679389	360
00681429	361
00682230	362
00683280	363
00684480	364
00685638	365
00689344	366
00690614	367
00692329	368
00695523	369
00697589	370
00698855	371
00699626	372
00699815	373
00700708	374
00701040	375
00701877	376
00703512	377
00704388	378
00704690	379
00706243	380
00706975	381
00707366	382
00707956	383
00708980	384
00710005	385
00711550	386
00712419	387
00713167	388
00713818	389
00714884	390
00717358	391
00719734	392
00721437	393
00723056	394
00726300	395
00726784	396
00727573	397
00728641	398
00728849	399
00728975	400
00729108	401
00732552	402
00732746	403
00733483	404
00734054	405
00734348	406
00734587	407
00735936	408
00739082	409
00739340	410
00739662	411
00740053	412
00740577	413
00742320	414
00745005	415
00746718	416
00747418	417
00752144	418
00753428	419
00753881	420
00757544	421
00760402	422
00763399	423
00765649	424
00765977	425
00766234	426
00766418	427
00767826	428
00770270	429
00770437	430
00770543	431
00771632	432
00771961	433
00772189	434
00772640	435
00772967	436
00773402	437
00773432	438
00773814	439
00774344	440
00775156	441
00775831	442
00776059	443
00776523	444
00778275	445
00779061	446
00779360	447
00779601	448
00780191	449
00781000	450
00782527	451
00784533	452
00785690	453
00786195	454
00787218	455
00788097	456
00788973	457
00792471	458
00794079	459
00795720	460
00795863	461
00796315	462
00796976	463
00797430	464
00797878	465
00798245	466
00798539	467
00800940	468
00802318	469
00803325	470
00803617	471
00803815	472
00804802	473
00805034	474
00805376	475
00806502	476
00806902	477
00807178	478
00807461	479
00812274	480
00812526	481
00812580	482
00813044	483
00813790	484
00813978	485
00814850	486
00815686	487
00815801	488
00817680	489
00818466	490
00820976	491
00822367	492
00826509	493
00828082	494
00829107	495
00829378	496
00829761	497
00830761	498
00831191	499
00831651	500
00834198	501
00834259	502
00835032	503
00835267	504
00835294	505
00835903	506
00836236	507
00836788	508
00838856	509
00839619	510
00842989	511
00843468	512
00849357	513
00850501	514
00851239	515
00852506	516
00856824	517
00858781	518
00859001	519
00862683	520
00869126	521
00869596	522
00872886	523
00874067	524
00874621	525
00874806	526
00875246	527
00875394	528
00876442	529
00878136	530
00879356	531
00880269	532
00881649	533
00882948	534
00883297	535
00887081	536
00892467	537
00893167	538
00893435	539
00893741	540
00894738	541
00895304	542
00896141	543
00896497	544
00896803	545
00900070	546
00900726	547
00902424	548
00903385	549
00904690	550
00905852	551
00906367	552
00908492	553
00908672	554
00910135	555
00911048	556
00912960	557
00916123	558
00918872	559
00919424	560
00920336	561
00921300	562
00922867	563
00923995	564
00925207	565
00925873	566
00927017	567
00927261	568
00927430	569
00928630	570
00929718	571
00930368	572
00931040	573
00931852	574
00932324	575
00933420	576
00933821	577
00937656	578
00938247	579
00939628	580
00940412	581
00940709	582
00940842	583
00941777	584
00941974	585
00941990	586
00943281	587
00943563	588
00947077	589
00947128	590
00949134	591
00950431	592
00952963	593
00953559	594
00954311	595
00954608	596
00955148	597
00956687	598
00958880	599
00958896	600
00959376	601
00960851	602
00961001	603
00962447	604
00963452	605
00963570	606
00964343	607
00964694	608
00965035	609
00968211	610
00969873	611
00971650	612
00972621	613
00976487	614
00976653	615
00980453	616
00980779	617
00981083	618
00989602	619
00991838	620
00992041	621
00996969	622
00999787	623
01001689	624
01002956	625
01004582	626
01008378	627
01008801	628
01008947	629
01009240	630
01011725	631
01012073	632
01012360	633
01012712	634
01014066	635
01014990	636
01015244	637
01016316	638
01016832	639
01017320	640
01017987	641
01018928	642
01021420	643
01022008	644
01023820	645
01026975	646
01027668	647
01031256	648
01035530	649
01038666	650
01039162	651
01040707	652
01041762	653
01046984	654
01049685	655
01051956	656
01061320	657
01062817	658
01063697	659
01064560	660
01070102	661
01070777	662
01072262	663
01072949	664
01073995	665
01074498	666
01074694	667
01075164	668
01076615	669
01076793	670
01077350	671
01077887	672
01078783	673
01079172	674
01079480	675
01079873	676
01080064	677
01080366	678
01082454	679
01082606	680
01083077	681
01088381	682
01090335	683
01091427	684
01092366	685
01094725	686
01097960	687
01098869	688
01100145	689
01101329	690
01104637	691
01105259	692
01106864	693
01108148	694
01111816	695
01115349	696
01115916	697
01118449	698
01119169	699
01120069	700
01123598	701
01123765	702
01125429	703
01126360	704
01126961	705
01127019	706
01127075	707
01127215	708
01127245	709
01127795	710
01128193	711
01129876	712
01129920	713
01130169	714
01130455	715
01131197	716
01131473	717
01135952	718
01136519	719
01137138	720
01138670	721
01144133	722
01145359	723
01146576	724
01146918	725
01147060	726
01147451	727
01149138	728
01149470	729
01152396	730
01156438	731
01157138	732
01158872	733
01160031	734
01165692	735
01167710	736
01168569	737
01168961	738
01169317	739
01169744	740
01170175	741
01170813	742
01170962	743
01173038	744
01173965	745
01175316	746
01176431	747
01177033	748
01179707	749
01180695	750
01184814	751
01194331	752
01194483	753
01194938	754
01198101	755
01198779	756
01201089	757
01205696	758
01206218	759
01206849	760
01207951	761
01209678	762
01209953	763
01210737	764
01211019	765
01211098	766
01211339	767
01212572	768
01214265	769
01215392	770
01217043	771
01220636	772
01220984	773
01221790	774
01222360	775
01224031	776
01225783	777
01226215	778
01226240	779
01227675	780
01229938	781
01229976	782
01230241	783
01230283	784
01230350	785
01230555	786
01230710	787
01230965	788
01231252	789
01231652	790
01236164	791
01237167	792
01238424	793
01239064	794
01239359	795
01239494	796
01241073	797
01241767	798
01244410	799
01253060	800
01255967	801
01256417	802
01256600	803
01256743	804
01258617	805
01259458	806
01259691	807
01260867	808
01261490	809
01261974	810
01279631	811
01281611	812
01282014	813
01284271	814
01284461	815
01284908	816
01302019	817
01304716	818
01309143	819
01309701	820
01309991	821
01311103	822
01311378	823
01313923	824
01316619	825
01322509	826
01322675	827
01323449	828
01332730	829
01335804	830
01336635	831
01337224	832
01344293	833
01345109	834
01346003	835
01346804	836
01346978	837
01347678	838
01350449	839
01350994	840
01351170	841
01352996	842
01353169	843
01353226	844
01375637	845
01377032	846
01378556	847
01380122	848
01380638	849
01381549	850
01384439	851
01387786	852
01390616	853
01392080	854
01400044	855
01405044	856
01407904	857
01410223	858
01419982	859
01420765	860
01422886	861
01423285	862
01430111	863
01432353	864
01432474	865
01433294	866
01435380	867
01437254	868
01439190	869
01439745	870
01440378	871
01440801	872
01441100	873
01441510	874
01447257	875
01447632	876
01448100	877
01449053	878
01449974	879
01451842	880
